Wall time,Step,Value
1495144204.0312397,25800,0.00031387805938720703
1495144502.425373,26000,0.0003898739814758301
1495144598.9541903,26200,0.0004763007164001465
1495144687.6391892,26400,0.00045359134674072266
1495144772.6238928,26600,0.0003262758255004883
1495144866.3001554,26800,0.00048041343688964844
1495145157.1435843,27000,0.0004928112030029297
1495145250.4966018,27200,0.00047647953033447266
1495145333.4396782,27400,0.00028771162033081055
1495145417.3762212,27600,0.0003981590270996094
1495145502.3282833,27800,0.0003536343574523926
1495145792.5096471,28000,0.00033098459243774414
1495145896.909622,28200,0.00040793418884277344
1495145982.7988827,28400,0.0002714991569519043
1495146066.976714,28600,0.0003852248191833496
1495146156.209822,28800,0.00032132863998413086
1495146447.0893521,29000,0.000521540641784668
1495146538.8621368,29200,0.000410616397857666
1495146626.2162914,29400,0.00047022104263305664
1495146710.2600358,29600,0.00038498640060424805
1495146797.489247,29800,0.0002142190933227539
1495147797.2774603,30000,0.0004743337631225586
1495147900.5017939,30200,0.00030726194381713867
1495147985.776993,30400,0.0005525946617126465
1495148074.81938,30600,0.0005586147308349609
1495148159.757576,30800,0.0003444552421569824
1495148451.7333498,31000,0.00033652782440185547
1495148545.530677,31200,0.00035309791564941406
1495148637.0753438,31400,0.00038492679595947266
1495148720.927469,31600,0.00048089027404785156
1495148803.9891636,31800,0.0003498196601867676
1495149095.131422,32000,0.00014472007751464844
1495149188.5788064,32200,0.00026923418045043945
1495149274.2752738,32400,0.00046008825302124023
1495149358.8790193,32600,0.0003007650375366211
1495149446.1954997,32800,0.00035649538040161133
1495149736.31782,33000,0.0002707242965698242
1495149830.6579483,33200,0.0003311634063720703
1495149917.2382374,33400,0.00040280818939208984
1495150001.393864,33600,0.00022721290588378906
1495150098.026637,33800,0.00033777952194213867
1495150391.4559166,34000,0.0004336237907409668
1495150485.7476108,34200,0.00027126073837280273
1495150571.8108943,34400,0.0004507899284362793
1495150656.7019453,34600,0.0003695487976074219
1495150751.5398989,34800,0.0008890628814697266
1495151043.339992,35000,0.00024753808975219727
1495151135.6169052,35200,0.00022554397583007812
1495151229.216832,35400,0.0004900097846984863
1495151314.284806,35600,0.00024396181106567383
1495151408.9975774,35800,0.00026929378509521484
1495151699.987479,36000,0.0005806088447570801
1495151799.3628166,36200,0.0002815723419189453
1495151884.642178,36400,0.0004886984825134277
1495151974.0699248,36600,0.00028252601623535156
1495152060.4765215,36800,0.0003101825714111328
1495152355.5501099,37000,0.00036448240280151367
1495152453.673526,37200,0.00038051605224609375
1495152540.3103566,37400,0.0003025531768798828
1495152633.0190403,37600,0.0003085136413574219
1495152720.112059,37800,0.00026732683181762695
1495153014.9892845,38000,0.00019669532775878906
1495153109.3266883,38200,0.0002771615982055664
1495153197.1862228,38400,0.0003476142883300781
1495153282.9837441,38600,0.00026029348373413086
1495153368.1715086,38800,0.0008727312088012695
1495153665.4678707,39000,0.00016582012176513672
1495153762.9544773,39200,0.0004971027374267578
1495153852.0928807,39400,0.00020205974578857422
1495153938.3168402,39600,0.0002905726432800293
1495154032.1163948,39800,0.00020545721054077148
1495155037.474711,40000,0.00041037797927856445
1495155139.0419807,40200,0.00026100873947143555
1495155235.2337718,40400,0.0002790689468383789
1495155321.186125,40600,0.0003936886787414551
1495155416.4791334,40800,0.00027942657470703125
1495155707.5928717,41000,0.0002764463424682617
1495155803.1562693,41200,0.0003166794776916504
1495155893.0791836,41400,0.0002429485321044922
1495155978.8360624,41600,0.00042939186096191406
1495156072.7755818,41800,0.0003541111946105957
1495156365.7908485,42000,0.00022268295288085938
1495156469.9347055,42200,0.0003809332847595215
1495156555.6020427,42400,0.0004892349243164062
1495156639.7432687,42600,0.00024837255477905273
1495156731.3024035,42800,0.00029414892196655273
1495157026.8633437,43000,0.0005686283111572266
1495157122.794321,43200,0.0005927681922912598
1495157218.2917464,43400,0.00023931264877319336
1495157304.7584248,43600,0.0007880926132202148
1495157400.9244146,43800,0.0003318190574645996
1495157693.8794818,44000,0.00028520822525024414
1495157788.18361,44200,0.0002524852752685547
1495157875.4798095,44400,0.0003749728202819824
1495157960.8825746,44600,0.00033783912658691406
1495158047.8302565,44800,0.00018972158432006836
1495158342.4702742,45000,0.00027370452880859375
1495158449.702626,45200,0.00018721818923950195
1495158536.4468565,45400,0.00042557716369628906
1495158623.338251,45600,0.0003694891929626465
1495158714.1665466,45800,0.0003300309181213379
1495159007.8173165,46000,0.00026929378509521484
1495159107.8858511,46200,0.00021761655807495117
1495159193.7472553,46400,0.0004216432571411133
1495159283.308451,46600,0.0003510117530822754
1495159372.8485472,46800,0.0006037354469299316
1495159667.434468,47000,0.00025457143783569336
1495159766.849807,47200,0.0006214380264282227
1495159855.0758483,47400,0.00042307376861572266
1495159942.1694005,47600,0.00013709068298339844
1495160035.90538,47800,0.0003005862236022949
1495160333.7151577,48000,0.00024569034576416016
1495160433.5750198,48200,0.0002409219741821289
1495160521.3506522,48400,0.00028508901596069336
1495160609.805427,48600,0.00039643049240112305
1495160703.508069,48800,0.0001850724220275879
1495161002.4114995,49000,0.0002613663673400879
1495161108.198124,49200,0.0002154707908630371
1495161194.7309377,49400,0.0003591775894165039
1495161282.1422498,49600,0.0002154707908630371
1495161380.9250891,49800,0.0003161430358886719
1495162388.6356692,50000,0.0003198981285095215
1495162487.8071277,50200,0.0002186894416809082
1495162578.2790368,50400,0.00016647577285766602
1495162666.5575483,50600,0.00036448240280151367
1495162769.7479239,50800,0.00014132261276245117
1495163067.5388467,51000,0.0002022385597229004
1495163179.489136,51200,0.00035125017166137695
1495163267.131904,51400,0.0006158947944641113
1495163356.5202832,51600,0.00010961294174194336
1495163448.7538536,51800,0.0001773834228515625
1495163744.70779,52000,0.00021892786026000977
1495163841.7127798,52200,0.00022292137145996094
1495163932.6670425,52400,0.00031065940856933594
1495164022.483441,52600,0.0004330277442932129
1495164115.1915407,52800,0.0005304813385009766
1495164414.0989642,53000,0.00041168928146362305
1495164517.6982675,53200,0.00029343366622924805
1495164610.932003,53400,0.0006852149963378906
1495164699.2223306,53600,0.00020754337310791016
1495164786.7370071,53800,0.00022614002227783203
1495165090.7858362,54000,0.0002785921096801758
1495165194.1606646,54200,0.00041925907135009766
1495165291.0850224,54400,0.00045746564865112305
1495165381.947907,54600,0.0002052783966064453
1495165483.1758351,54800,0.0004169344902038574
1495165779.038581,55000,0.0004387497901916504
1495165877.4030786,55200,0.0002707242965698242
1495165964.8669367,55400,0.00031244754791259766
1495166052.1269183,55600,0.00013309717178344727
1495166141.229107,55800,0.0001843571662902832
1495166436.8371487,56000,0.00013428926467895508
1495166536.7775478,56200,0.00024318695068359375
1495166624.0175867,56400,0.00028264522552490234
1495166720.415189,56600,0.0006858110427856445
1495166809.5114484,56800,0.00037091970443725586
1495167106.6828117,57000,0.00036603212356567383
1495167203.7483115,57200,0.00028628110885620117
1495167290.6767576,57400,0.0002904534339904785
1495167382.8177822,57600,0.00025409460067749023
1495167471.6253827,57800,0.0005957484245300293
1495167770.8467886,58000,0.0002733469009399414
1495167869.4662287,58200,0.0003768801689147949
1495167959.0969105,58400,0.0002765059471130371
1495168047.9253733,58600,0.00016862154006958008
1495168137.2536554,58800,0.0003064870834350586
1495168432.1833978,59000,0.0003237128257751465
1495168541.3771362,59200,0.00015670061111450195
1495168630.2260501,59400,0.0003159046173095703
1495168720.270384,59600,0.0002841949462890625
1495168809.859488,59800,0.00040662288665771484
1495169819.411449,60000,0.0003566145896911621
1495169919.8485112,60200,0.0003889799118041992
1495170011.6164136,60400,0.00028634071350097656
1495170101.954484,60600,0.0001398921012878418
1495170200.6614227,60800,0.0002257227897644043
1495170499.1942215,61000,0.00048339366912841797
1495170598.89472,61200,0.00024390220642089844
1495170686.7522247,61400,0.00029915571212768555
1495170778.2325203,61600,0.0002390146255493164
1495170869.4387393,61800,0.0002550482749938965
1495171170.7512448,62000,0.0002461075782775879
1495171277.4249544,62200,0.00012856721878051758
1495171369.1873443,62400,0.0002449154853820801
1495171460.9968476,62600,0.000401914119720459
1495171554.0857594,62800,0.00024521350860595703
1495171854.7472944,63000,0.00019365549087524414
1495171954.0902736,63200,0.00015306472778320312
1495172043.7998877,63400,0.0003121495246887207
1495172152.76711,63600,0.00019437074661254883
1495172245.1141448,63800,0.0002218484878540039
1495172547.472905,64000,0.00016647577285766602
1495172655.6408985,64200,0.00039017200469970703
1495172756.1622953,64400,0.00021457672119140625
1495172845.6469688,64600,0.00034368038177490234
1495172935.9467778,64800,0.00020837783813476562
1495173237.0811548,65000,0.0003418922424316406
1495173353.8972096,65200,0.0006084442138671875
1495173442.8669412,65400,0.00019419193267822266
1495173531.82829,65600,0.0003178119659423828
1495173631.3504033,65800,0.0002544522285461426
1495173934.3062816,66000,0.00014507770538330078
1495174034.9770837,66200,0.0007106661796569824
1495174124.3333263,66400,0.00023478269577026367
1495174225.9232514,66600,0.0002856254577636719
1495174316.5941117,66800,0.0002570152282714844
1495174619.1552246,67000,0.00024259090423583984
1495174720.071117,67200,0.0002459287643432617
1495174825.9202602,67400,0.000347137451171875
